d;x;y;z;z_lisse;pente;x_prime_lisse;y_prime_lisse;x_seconde_lisse;y_seconde_lisse;courbure
256;361.4;199.16;8.45;8.45;-2.0;-0.38;0.925;-0.001212121;-0.00021645;0.001203418
257;361.02;200.09;8.43;8.43;-2.0;-0.38;0.925;-0.001969697;-0.00038961;0.001969948
258;360.64;201.01;8.41;8.41;-2.1;-0.379166667;0.925;-0.003311688;-0.001580087;0.003665769
259;360.26;201.94;8.39;8.39;-2.4;-0.384166667;0.925833333;-0.004112554;-0.001731602;0.004441074
260;359.87;202.86;8.36;8.36;-2.4;-0.395833333;0.92;-0.004112554;-0.002380952;0.004704231
261;359.47;203.78;8.34;8.34;-2.3;-0.400833333;0.914166667;-0.00452381;-0.002337662;0.00510029
262;359.07;204.69;8.32;8.32;-2.3;-0.4;0.915;-0.009545455;-0.005367965;0.010926728
263;358.67;205.61;8.29;8.29;-2.5;-0.398333333;0.915833333;-0.016017316;-0.007792208;0.017842089
264;358.27;206.52;8.27;8.27;-2.5;-0.403333333;0.913333333;-0.020670996;-0.01017316;0.023091513
265;357.85;207.43;8.24;8.24;-2.4;-0.460833333;0.884166667;-0.022402597;-0.010995671;0.025095895
266;357.35;208.29;8.22;8.22;-2.1;-0.5125;0.861666667;-0.027164502;-0.014978355;0.030845691
267;356.84;209.16;8.2;8.20;-2.0;-0.505;0.865833333;-0.02961039;-0.017943723;0.034456435
268;356.34;210.02;8.18;8.18;-1.9;-0.494166667;0.865833333;-0.029047619;-0.019199134;0.034959026
269;355.83;210.88;8.16;8.16;-1.6;-0.571666667;0.82;-0.027186147;-0.018679654;0.033010643
270;355.2;211.66;8.15;8.15;-1.5;-0.634166667;0.773333333;-0.028917749;-0.021190476;0.035789981
271;354.58;212.44;8.13;8.13;-2.0;-0.623333333;0.780833333;-0.026709957;-0.0204329;0.033681152
272;353.95;213.22;8.11;8.11;-2.5;-0.630833333;0.78;-0.020952381;-0.017337662;0.02702221
273;353.31;213.99;8.08;8.08;-2.9;-0.671666667;0.738333333;-0.014502165;-0.012987013;0.019539532
274;352.61;214.7;8.05;8.05;-3.0;-0.699166667;0.71;-0.012683983;-0.010887446;0.016795467
275;351.92;215.42;8.02;8.02;-3.0;-0.695;0.720833333;-0.007813853;-0.006839827;0.010345393
276;351.22;216.14;7.99;7.99;-2.9;-0.695;0.72;-0.003246753;-0.002272727;0.00390885
277;350.53;216.86;7.96;7.96;-2.6;-0.695;0.72;0.00021645;0.000606061;-0.000575825
278;349.83;217.58;7.94;7.94;-2.6;-0.695;0.72;-0.00021645;3.93721E-15;0.000155512
279;349.14;218.3;7.91;7.91;-2.7;-0.695;0.72;0.00021645;-5.90581E-15;-0.000155512
280;348.44;219.02;7.88;7.88;-2.6;-0.695;0.72;-0.00021645;-0.000606061;0.000575825
281;347.75;219.74;7.86;7.86;-2.6;-0.695;0.72;0.00021645;-0.000757576;0.00036988
282;347.05;220.46;7.83;7.83;-2.7;-0.695;0.720833333;0.00038961;2.1645E-05;-0.000294726
283;346.36;221.18;7.8;7.80;-2.7;-0.695;0.714166667;0.000367965;0.000541126;-0.000645581
284;345.66;221.89;7.78;7.78;-2.5;-0.695833333;0.713333333;0.00021645;0.000800866;-0.000719178
285;344.97;222.61;7.75;7.75;-2.5;-0.688333333;0.726666667;0.000606061;0.001406926;-0.001404944
286;344.28;223.34;7.73;7.73;-2.6;-0.695833333;0.725833333;0.000541126;0.001298701;-0.001275311
287;343.58;224.06;7.7;7.70;-2.9;-0.695833333;0.718333333;0.000822511;0.000606061;-0.00101227
288;342.89;224.78;7.67;7.67;-2.9;-0.689166667;0.725833333;0.000584416;6.49351E-05;-0.000467687
289;342.2;225.51;7.64;7.64;-2.6;-0.69;0.725833333;0.000757576;-6.49351E-05;-0.000502854
290;341.51;226.23;7.62;7.62;-2.6;-0.69;0.718333333;0.000606061;0;-0.000440562
291;340.82;226.95;7.59;7.59;-2.8;-0.69;0.725833333;0;-0.000541126;0.000371739
292;340.13;227.68;7.56;7.56;-2.5;-0.69;0.725833333;3.93721E-15;-0.00021645;0.000148696
293;339.44;228.4;7.54;7.54;-2.1;-0.69;0.719166667;3.93721E-15;0.00017316;-0.000120691
294;338.75;229.12;7.52;7.52;-2.0;-0.69;0.719166667;3.93721E-15;-0.00017316;0.000120691
295;338.06;229.84;7.5;7.50;-2.0;-0.69;0.725833333;-3.93721E-15;0.00021645;-0.000148696
296;337.37;230.57;7.48;7.48;-2.0;-0.69;0.725833333;-3.93721E-15;0.000541126;-0.000371739
297;336.68;231.29;7.46;7.46;-2.1;-0.69;0.718333333;-0.000606061;-5.90581E-15;0.000440562
298;335.99;232.01;7.44;7.44;-2.5;-0.69;0.725833333;-0.000757576;6.49351E-05;0.000502854
299;335.3;232.74;7.41;7.41;-2.9;-0.689166667;0.725833333;-0.000584416;-6.49351E-05;0.000467687
300;334.61;233.46;7.38;7.38;-2.4;-0.695833333;0.718333333;-0.00021645;3.93721E-15;0.00015544
301;333.91;234.18;7.36;7.36;-1.7;-0.695833333;0.725833333;0.00021645;6.49351E-05;-0.000198993
302;333.22;234.91;7.35;7.35;-1.4;-0.689166667;0.725833333;0.000584416;-6.49351E-05;-0.000378424
303;332.53;235.63;7.33;7.33;-1.5;-0.69;0.718333333;0.000757576;-1.9686E-15;-0.000550703
304;331.84;236.35;7.32;7.32;-1.5;-0.69;0.725833333;0.000606061;6.49351E-05;-0.000482579
305;331.15;237.08;7.3;7.30;-1.5;-0.69;0.725833333;0;-6.49351E-05;4.46087E-05
306;330.46;237.8;7.29;7.29;-1.6;-0.69;0.718333333;3.93721E-15;1.9686E-15;-4.23665E-15
307;329.77;238.52;7.27;7.27;-1.9;-0.69;0.725833333;3.93721E-15;-0.000541126;0.000371739
308;329.08;239.25;7.25;7.25;-1.9;-0.69;0.725833333;-7.87441E-15;-0.00021645;0.000148696
309;328.39;239.97;7.23;7.23;-1.6;-0.69;0.719166667;-0.000606061;0.00017316;0.000319584
310;327.7;240.69;7.22;7.22;-1.6;-0.69;0.719166667;-0.000757576;-0.00017316;0.000671036
311;327.01;241.41;7.2;7.20;-1.7;-0.689166667;0.725833333;-0.000584416;-0.00038961;0.000690845
312;326.32;242.14;7.18;7.18;-1.6;-0.695833333;0.725833333;-0.00021645;-0.00021645;0.000302703
313;325.62;242.86;7.17;7.17;-1.6;-0.695833333;0.719166667;-0.00038961;2.1645E-05;0.000264584
314;324.93;243.58;7.15;7.15;-1.9;-0.689166667;0.72;-0.00017316;9.84302E-15;0.000125929
315;324.24;244.3;7.13;7.13;-2.0;-0.689166667;0.719166667;0.00017316;-2.1645E-05;-0.000110917
316;323.55;245.02;7.11;7.11;-2.1;-0.695833333;0.725833333;0.00038961;0.00021645;-0.00042634
317;322.85;245.75;7.09;7.09;-2.5;-0.695833333;0.725833333;-0.00038961;-0.00021645;0.00042634
318;322.16;246.47;7.06;7.06;-3.0;-0.689166667;0.719166667;-0.00017316;-0.000584416;0.00053356
319;321.47;247.19;7.03;7.03;-2.9;-0.689166667;0.72;0.00017316;-0.000757576;0.000401418
320;320.78;247.91;7;7.00;-2.6;-0.695833333;0.72;0.00038961;-0.000606061;0.000140652
321;320.08;248.63;6.98;6.98;-2.6;-0.695833333;0.72;-0.00038961;0.000606061;-0.000140652
322;319.39;249.35;6.95;6.95;-2.9;-0.689166667;0.72;-0.00017316;0.000757576;-0.000401418
323;318.7;250.07;6.92;6.92;-2.9;-0.689166667;0.719166667;0.00017316;0.000584416;-0.00053356
324;318.01;250.79;6.89;6.89;-2.6;-0.695833333;0.725833333;0.00038961;0.00021645;-0.00042634
325;317.31;251.52;6.87;6.87;-2.5;-0.695833333;0.725833333;-0.00038961;-0.00021645;0.00042634
326;316.62;252.24;6.84;6.84;-2.4;-0.689166667;0.719166667;-0.00017316;-0.000584416;0.00053356
327;315.93;252.96;6.82;6.82;-2.0;-0.689166667;0.72;0.00017316;-0.000757576;0.000401418
328;315.24;253.68;6.8;6.80;-1.6;-0.695833333;0.72;0.00038961;1.9686E-15;-0.000279436
329;314.54;254.4;6.79;6.79;-1.5;-0.695833333;0.72;-0.00038961;0.000757576;-0.000245674
330;313.85;255.12;6.77;6.77;-1.4;-0.689166667;0.719166667;0.0004329;0.001190476;-0.00114522
331;313.16;255.84;6.76;6.76;-1.0;-0.689166667;0.725833333;0.000930736;0.000974026;-0.001343228
332;312.47;256.57;6.75;6.75;-1.1;-0.696666667;0.725;0.000974026;0.000974026;-0.001362264
333;311.77;257.29;6.74;6.74;-2.1;-0.69;0.725;0.001038961;0.000995671;-0.001436541
334;311.09;258.02;6.71;6.71;-2.6;-0.683333333;0.725;0.001125541;0.000367965;-0.00107947
335;310.4;258.74;6.68;6.69;-1.6;-0.691666667;0.724166667;0.001363636;0.00021645;-0.001132418
336;309.71;259.47;6.68;6.68;-0.2;-0.684166667;0.731666667;0.000822511;0.000606061;-0.001011258
337;309.03;260.2;6.68;6.68;0.0;-0.685;0.724166667;-0.000238095;-6.49351E-05;0.000218986
338;308.34;260.92;6.68;6.68;-0.4;-0.685;0.724166667;0.000238095;6.49351E-05;-0.000218986
339;307.66;261.65;6.67;6.67;-0.4;-0.684166667;0.731666667;-0.00021645;-1.9686E-15;0.00015756
340;306.97;262.38;6.67;6.67;-0.1;-0.691666667;0.724166667;-0.000606061;0.000541126;6.4338E-05
341;306.28;263.1;6.67;6.67;0.1;-0.684166667;0.724166667;6.49351E-05;0.00021645;-0.000197327
342;305.6;263.83;6.67;6.67;-0.1;-0.684166667;0.730833333;-6.49351E-05;-0.00017316;0.000165381
343;304.91;264.56;6.67;6.67;-0.4;-0.691666667;0.730833333;0;0.00017316;-0.000117555
344;304.22;265.29;6.66;6.66;-0.4;-0.684166667;0.724166667;6.49351E-05;0.00038961;-0.000317143
345;303.54;266.01;6.66;6.66;-0.1;-0.684166667;0.724166667;0.000541126;0.00021645;-0.000546084
346;302.85;266.74;6.66;6.66;-0.1;-0.691666667;0.730833333;0.001363636;0.001190476;-0.001786351
347;302.16;267.47;6.66;6.66;-0.4;-0.685;0.73;0.001406926;0.001515152;-0.002058371
348;301.48;268.2;6.65;6.65;-0.4;-0.679166667;0.729166667;0.001948052;0.001796537;-0.002668769
349;300.8;268.93;6.65;6.65;-0.2;-0.68;0.735833333;-0.000909091;-0.002662338;0.002465077
350;300.12;269.67;6.65;6.65;-0.5;-0.680833333;0.735;-0.014112554;-0.018116883;0.022579868
351;299.44;270.4;6.64;6.64;-0.9;-0.67;0.74;-0.028008658;-0.035238095;0.044569717
352;298.77;271.14;6.63;6.63;-1.0;-0.6875;0.72;-0.037554113;-0.046471861;0.059788672
353;298.04;271.81;6.62;6.62;-1.0;-0.805833333;0.579166667;-0.039437229;-0.048917749;0.063707139
354;297.17;272.31;6.61;6.61;-1.6;-0.875833333;0.485;-0.033268398;-0.04025974;0.051218496
355;296.31;272.81;6.59;6.59;-2.3;-0.865;0.505833333;-0.02038961;-0.02508658;0.03181812
356;295.44;273.32;6.56;6.56;-2.5;-0.865833333;0.504166667;-0.006147186;-0.007380952;0.00943532
357;294.58;273.82;6.54;6.54;-2.1;-0.86;0.51;-0.003073593;-0.008354978;0.008756754
358;293.72;274.34;6.52;6.52;-2.0;-0.854166667;0.515833333;-0.011147186;-0.027229437;0.029197356
359;292.87;274.85;6.5;6.50;-1.9;-0.8475;0.53;-0.018528139;-0.044220779;0.047356947
360;292.01;275.37;6.48;6.48;-1.5;-0.899166667;0.431666667;-0.023160173;-0.05478355;0.05971893
361;291.07;275.7;6.47;6.47;-1.0;-0.955833333;0.279166667;-0.023831169;-0.05974026;0.064571174
362;290.11;275.96;6.46;6.46;-0.4;-0.966666667;0.256666667;-0.01969697;-0.053722944;0.056960202
363;289.14;276.22;6.46;6.46;-0.2;-0.969166667;0.250833333;-0.012662338;-0.0404329;0.042222856
364;288.17;276.45;6.46;6.46;-0.3;-0.980833333;0.191666667;-0.006926407;-0.031926407;0.032702356
365;287.18;276.61;6.45;6.45;-0.5;-0.985833333;0.16;-0.005649351;-0.036298701;0.036828186
366;286.2;276.78;6.45;6.45;-0.5;-0.983333333;0.175833333;-0.004891775;-0.040411255;0.04072843
367;285.21;276.94;6.44;6.44;-0.5;-0.995833333;0.1025;-0.003961039;-0.038593074;0.038711024
368;284.21;276.98;6.44;6.44;-1.2;-1.000833333;0.01;-0.002099567;-0.038852814;0.038803272
369;283.21;276.98;6.42;6.42;-2.3;-1;-0.003333333;-0.000606061;-0.038398268;0.038395608
370;282.21;276.98;6.39;6.39;-3.0;-1.000833333;0.008333333;0.000735931;-0.032813853;0.032749708
371;281.21;276.98;6.36;6.36;-3.2;-0.995;-0.05;0.001406926;-0.02482684;0.025053438
372;280.22;276.88;6.33;6.33;-2.7;-0.988333333;-0.1075;0.000757576;-0.020670996;0.020874714
373;279.23;276.78;6.3;6.31;-1.5;-0.995833333;-0.105833333;0.00038961;-0.016428571;0.016330638
374;278.23;276.67;6.3;6.30;-0.3;-0.995;-0.105;0.000844156;-0.014761905;0.014753489
375;277.24;276.57;6.3;6.30;0.1;-0.995;-0.1025;0.001731602;-0.014415584;0.014509432
376;276.24;276.46;6.3;6.30;0.0;-0.996666667;-0.115;0.002922078;-0.018398268;0.018490473
377;275.25;276.33;6.3;6.30;-0.1;-0.984166667;-0.1675;0.003354978;-0.018614719;0.018977503
378;274.27;276.13;6.3;6.30;-0.5;-0.979166667;-0.2;0.002705628;-0.015995671;0.016233559
379;273.29;275.94;6.29;6.29;-0.9;-0.98;-0.195;0.001969697;-0.01038961;0.01059092
380;272.31;275.74;6.28;6.28;-1.0;-0.98;-0.195;0.000606061;-0.004004329;0.004051993
381;271.33;275.55;6.27;6.27;-1.0;-0.98;-0.194166667;-1.9686E-15;-0.00021645;0.000212727
382;270.35;275.35;6.26;6.26;-1.0;-0.98;-0.201666667;0;3.93721E-15;-3.85228E-15
383;269.37;275.15;6.25;6.25;-0.9;-0.98;-0.194166667;1.9686E-15;0.00021645;-0.000212727
384;268.39;274.96;6.24;6.24;-0.6;-0.98;-0.195;-0.000606061;-0.000238095;0.000115424
385;267.41;274.76;6.24;6.24;-0.6;-0.98;-0.195;-0.000757576;0.000238095;-0.000381963
386;266.43;274.57;6.23;6.23;-0.9;-0.979166667;-0.194166667;-0.000584416;-0.00021645;9.89908E-05
387;265.45;274.37;6.22;6.22;-1.0;-0.985833333;-0.201666667;-0.00021645;-1.9686E-15;-4.28426E-05
388;264.46;274.17;6.21;6.21;-1.0;-0.985833333;-0.194166667;0.00021645;0.00021645;-0.000168926
389;263.48;273.98;6.2;6.20;-0.9;-0.979166667;-0.195;0.000584416;0.000974026;-0.00084383
390;262.5;273.78;6.19;6.19;-0.6;-0.98;-0.195;0.000151515;0.002359307;-0.002287979
391;261.52;273.59;6.19;6.19;-0.6;-0.98;-0.195833333;-0.000151515;0.002922078;-0.002898738
392;260.54;273.39;6.18;6.18;-0.8;-0.979166667;-0.190833333;-0.000584416;0.003138528;-0.00320781
393;259.56;273.21;6.17;6.17;-1.2;-0.985833333;-0.178333333;-0.000822511;0.003138528;-0.003222987
394;258.57;273.03;6.16;6.16;-1.4;-0.985833333;-0.18;-0.000541126;0.002121212;-0.002174629
395;257.59;272.85;6.14;6.14;-1.5;-0.978333333;-0.18;0;0.001212121;-0.001204718
396;256.61;272.67;6.13;6.13;-1.5;-0.985833333;-0.18;-6.49351E-05;1.9686E-15;-1.16139E-05
397;255.62;272.49;6.11;6.11;-1.5;-0.985833333;-0.18;6.49351E-05;1.9686E-15;1.16139E-05
398;254.64;272.31;6.1;6.10;-1.7;-0.978333333;-0.18;1.9686E-15;0;3.59984E-16
399;253.66;272.13;6.08;6.08;-1.7;-0.985833333;-0.18;-6.49351E-05;5.90581E-15;-1.16139E-05
400;252.67;271.95;6.06;6.06;-1.7;-0.985833333;-0.18;6.49351E-05;-1.9686E-15;1.16139E-05
401;251.69;271.77;6.05;6.05;-1.5;-0.978333333;-0.18;-0.000606061;-5.90581E-15;-0.000110826
402;250.71;271.59;6.03;6.03;-1.3;-0.985833333;-0.18;-0.00021645;-5.90581E-15;-3.8713E-05
403;249.72;271.41;6.02;6.02;-1.3;-0.985;-0.18;0.000238095;3.93721E-15;4.26889E-05
404;248.74;271.23;6.01;6.01;-1.4;-0.985;-0.18;-0.000238095;5.90581E-15;-4.26889E-05
405;247.75;271.05;5.99;5.99;-1.4;-0.985833333;-0.18;0.00021645;0;3.8713E-05
406;246.77;270.87;5.98;5.98;-1.1;-0.978333333;-0.18;0.000606061;-5.90581E-15;0.000110826
407;245.79;270.69;5.97;5.97;-1.1;-0.985833333;-0.18;-6.49351E-05;-1.9686E-15;-1.16139E-05
408;244.8;270.51;5.96;5.96;-1.4;-0.985833333;-0.18;6.49351E-05;-1.9686E-15;1.16139E-05
409;243.82;270.33;5.94;5.94;-1.4;-0.978333333;-0.18;0;-5.90581E-15;5.86974E-15
410;242.84;270.15;5.93;5.93;-1.1;-0.985833333;-0.18;-6.49351E-05;-0.000606061;0.000582057
411;241.85;269.97;5.92;5.92;-1.0;-0.985833333;-0.18;6.49351E-05;-0.001363636;0.001347373
412;240.87;269.79;5.91;5.91;-1.0;-0.978333333;-0.179166667;1.9686E-15;-0.002554113;0.002539665
413;239.89;269.61;5.9;5.90;-0.9;-0.985833333;-0.185;0.000541126;-0.002922078;0.002953756
414;238.9;269.42;5.89;5.89;-0.6;-0.985833333;-0.19;0.000822511;-0.002532468;0.002621476
415;237.92;269.23;5.89;5.89;-0.6;-0.979166667;-0.195833333;0.000584416;-0.001580087;0.001668825
416;236.94;269.03;5.88;5.88;-0.9;-0.98;-0.195833333;0.000757576;-0.000995671;0.001126226
417;235.96;268.84;5.87;5.87;-1.0;-0.98;-0.189166667;0.000606061;-0.00017316;0.000285979
418;234.98;268.65;5.86;5.86;-1.0;-0.98;-0.189166667;-0.000606061;0.00017316;-0.000285979
419;234;268.46;5.85;5.85;-1.0;-0.98;-0.195833333;-0.000757576;-0.00021645;6.38823E-05
420;233.02;268.26;5.84;5.84;-1.0;-0.979166667;-0.195833333;-0.000584416;-0.000541126;0.000417206
421;232.04;268.07;5.83;5.83;-1.0;-0.985833333;-0.188333333;-0.00021645;-5.90581E-15;-4.03202E-05
422;231.05;267.88;5.82;5.82;-1.0;-0.985833333;-0.195833333;0.00021645;0.000541126;-0.00048364
423;230.07;267.68;5.81;5.81;-1.0;-0.979166667;-0.195833333;0.000584416;0.00021645;-9.79158E-05
424;229.09;267.49;5.8;5.80;-1.0;-0.98;-0.189166667;0.000757576;-0.00017316;0.000314805
425;228.11;267.3;5.79;5.79;-1.0;-0.98;-0.189166667;0.000606061;0.00017316;-5.53671E-05
426;227.13;267.11;5.78;5.78;-0.9;-0.98;-0.195833333;-0.000606061;0.00038961;-0.000501444
427;226.15;266.91;5.77;5.77;-0.5;-0.98;-0.195833333;-0.000757576;0.00021645;-0.000361156
428;225.17;266.72;5.77;5.77;0.0;-0.979166667;-0.189166667;-0.000584416;0.000584416;-0.000688411
429;224.19;266.53;5.77;5.77;-0.1;-0.985833333;-0.19;-0.00021645;0.000757576;-0.000778645
430;223.2;266.34;5.77;5.77;-0.4;-0.985833333;-0.19;0.00021645;0.000606061;-0.000549766
431;222.22;266.15;5.76;5.76;-0.4;-0.979166667;-0.19;-2.1645E-05;1.9686E-15;-4.14442E-06
432;221.24;265.96;5.76;5.76;-0.3;-0.98;-0.19;0;1.9686E-15;-1.9394E-15
433;220.26;265.77;5.76;5.76;-0.4;-0.979166667;-0.19;2.1645E-05;0;4.14442E-06
434;219.28;265.58;5.75;5.75;-0.4;-0.985833333;-0.19;-0.00021645;-0.000606061;0.000549766
435;218.29;265.39;5.75;5.75;-0.3;-0.985833333;-0.19;0.00021645;-0.000757576;0.000778645
436;217.31;265.2;5.75;5.75;-0.4;-0.979166667;-0.189166667;0.001796537;-0.0054329;0.005706132
437;216.33;265.01;5.74;5.74;-0.4;-0.98;-0.195833333;0.004090909;-0.012943723;0.013511297
438;215.35;264.81;5.74;5.74;-0.3;-0.981666667;-0.189166667;0.00525974;-0.020064935;0.02070902
439;214.37;264.62;5.74;5.74;-0.3;-0.970833333;-0.226666667;0.005519481;-0.023333333;0.024124437
440;213.41;264.35;5.73;5.73;-0.5;-0.9525;-0.290833333;0.00547619;-0.022510823;0.02331905
441;212.46;264.05;5.73;5.73;-0.5;-0.955;-0.308333333;0.004458874;-0.017121212;0.017538607
442;211.5;263.74;5.72;5.72;-0.3;-0.955833333;-0.305;0.002186147;-0.00991342;0.010042131
443;210.55;263.44;5.72;5.72;-0.3;-0.949166667;-0.305;0.0004329;-0.002207792;0.002247993
444;209.6;263.13;5.72;5.72;-0.3;-0.949166667;-0.305;-0.0004329;0.00038961;-0.000506435
445;208.65;262.83;5.71;5.71;-0.5;-0.955833333;-0.305;-0.000367965;0.001580087;-0.001606496
446;207.69;262.52;5.71;5.71;-0.5;-0.955;-0.305833333;-0.000974026;0.001731602;-0.001935408
447;206.74;262.22;5.7;5.70;-0.4;-0.955;-0.3;-0.00038961;0.002380952;-0.002383449
448;205.78;261.92;5.7;5.70;-0.3;-0.955;-0.294166667;-0.00021645;0.002337662;-0.002301112
449;204.83;261.63;5.7;5.70;0.4;-0.955;-0.295;0.00021645;0.001731602;-0.001592095
450;203.87;261.33;5.7;5.71;1.4;-0.955;-0.295833333;-0.00021645;0.000822511;-0.000850115
451;202.92;261.04;5.73;5.72;1.7;-0.955;-0.288333333;-0.00038961;-1.9686E-15;-0.000113158
452;201.96;260.75;5.74;5.74;0.8;-0.955;-0.295833333;0.000238095;-0.002640693;0.002594079
453;201.01;260.45;5.74;5.74;0.0;-0.954166667;-0.295;0.001753247;-0.00521645;0.00551558
454;200.05;260.16;5.74;5.74;-0.6;-0.9625;-0.291666667;0.002705628;-0.008030303;0.008373753
455;199.09;259.86;5.73;5.73;-1.5;-0.95;-0.315833333;0.002965368;-0.008441558;0.008925891
456;198.15;259.53;5.71;5.71;-1.8;-0.938333333;-0.331666667;0.002532468;-0.007792208;0.008269527
457;197.21;259.2;5.69;5.69;-1.0;-0.939166667;-0.335833333;0.002142857;-0.005670996;0.006092952
458;196.27;258.86;5.69;5.69;-0.2;-0.945833333;-0.335;0.000995671;-0.002792208;0.002944316
459;195.32;258.53;5.69;5.69;0.1;-0.945833333;-0.335;-0.00038961;-0.00038961;0.000235571
460;194.38;258.19;5.69;5.69;0.0;-0.939166667;-0.335;-0.00017316;0.00038961;-0.000427595
461;193.44;257.86;5.69;5.69;0.0;-0.939166667;-0.335;0.000779221;-0.000844156;0.001062983
462;192.5;257.52;5.69;5.69;0.0;-0.945833333;-0.335833333;0.002965368;-0.006147186;0.006735338
463;191.55;257.19;5.69;5.69;0.0;-0.946666667;-0.326666667;0.004891775;-0.012077922;0.012975478
464;190.61;256.86;5.69;5.69;-0.1;-0.935833333;-0.340833333;0.006645022;-0.016233766;0.017669841
465;189.68;256.5;5.69;5.69;-0.4;-0.919166667;-0.386666667;0.007034632;-0.016645022;0.018172628
466;188.77;256.09;5.68;5.68;-0.4;-0.908333333;-0.42;0.005865801;-0.01465368;0.015739357
467;187.86;255.67;5.68;5.68;-0.1;-0.91;-0.415833333;0.003333333;-0.009177489;0.009722785
468;186.95;255.26;5.68;5.68;0.0;-0.91;-0.408333333;0.001212121;-0.003636364;0.003833697
469;186.04;254.85;5.68;5.68;0.0;-0.91;-0.415833333;0.001212121;-0.003246753;0.003453315
470;185.13;254.43;5.68;5.68;0.0;-0.91;-0.415;0.002727273;-0.006580087;0.007116228
471;184.22;254.02;5.68;5.68;0.0;-0.911666667;-0.410833333;0.004502165;-0.009978355;0.010947884
472;183.31;253.6;5.68;5.68;0.0;-0.9;-0.440833333;0.00508658;-0.010606061;0.011711569
473;182.42;253.14;5.68;5.68;0.0;-0.889166667;-0.4625;0.004480519;-0.009134199;0.010125284
474;181.53;252.68;5.68;5.68;0.0;-0.884166667;-0.465833333;0.003549784;-0.006277056;0.007217084
475;180.65;252.21;5.68;5.68;0.0;-0.884166667;-0.465833333;0.001753247;-0.002813853;0.003310835
476;179.76;251.75;5.68;5.68;0.0;-0.891666667;-0.459166667;0.000606061;-0.001385281;0.001500188
477;178.87;251.29;5.68;5.68;-0.1;-0.884166667;-0.459166667;0.002034632;-0.003766234;0.004312088
478;177.99;250.83;5.68;5.68;-0.4;-0.885;-0.464166667;0.003246753;-0.006233766;0.007037894
479;177.1;250.36;5.67;5.67;-0.5;-0.8875;-0.474166667;0.004112554;-0.008008658;0.008890631
480;176.22;249.88;5.67;5.67;-0.5;-0.868333333;-0.490833333;0.004177489;-0.007034632;0.008221422
481;175.36;249.38;5.66;5.66;-0.4;-0.863333333;-0.501666667;0.003246753;-0.005108225;0.006066039
482;174.49;248.88;5.66;5.66;0.0;-0.871666667;-0.500833333;0.002575758;-0.002748918;0.003628124
483;173.62;248.38;5.66;5.66;0.5;-0.864166667;-0.494166667;0.000822511;-0.000995671;0.00128421
484;172.76;247.89;5.67;5.67;0.4;-0.865;-0.494166667;-0.000238095;-0.00021645;7.03687E-05
485;171.89;247.39;5.67;5.67;0.1;-0.865;-0.500833333;0.001450216;-0.003008658;0.00333351
486;171.03;246.89;5.67;5.67;0.1;-0.864166667;-0.5;0.003722944;-0.006818182;0.007791071
487;170.16;246.39;5.67;5.67;0.4;-0.873333333;-0.496666667;0.005411255;-0.009761905;0.011056904
488;169.29;245.89;5.68;5.68;0.4;-0.855833333;-0.519166667;0.006926407;-0.011212121;0.013152491
489;168.45;245.35;5.68;5.68;0.1;-0.831666667;-0.548333333;0.006818182;-0.010714286;0.012796117
490;167.62;244.8;5.68;5.68;0.0;-0.835;-0.55;0.005822511;-0.008593074;0.01038188
491;166.78;244.25;5.68;5.68;0.0;-0.835833333;-0.555833333;0.003398268;-0.004761905;0.005803029
492;165.95;243.69;5.68;5.68;0.0;-0.829166667;-0.555;0.000584416;-0.001580087;0.001645496
493;165.12;243.14;5.68;5.68;0.0;-0.83;-0.555;0;-0.00038961;0.000324874
494;164.29;242.58;5.68;5.68;0.0;-0.829166667;-0.555;2.1645E-05;-0.00021645;0.000192774
495;163.46;242.03;5.68;5.68;0.0;-0.835833333;-0.555;0.00038961;-0.000995671;0.001038089
496;162.62;241.47;5.68;5.68;-0.1;-0.835833333;-0.555;0.001580087;-0.002337662;0.002802871
497;161.79;240.92;5.68;5.68;-0.4;-0.83;-0.553333333;0.002532468;-0.003528139;0.004361819
498;160.96;240.36;5.67;5.67;-0.4;-0.825;-0.565833333;0.002922078;-0.004112554;0.005040274
499;160.14;239.79;5.67;5.67;-0.1;-0.819166667;-0.57;0.002554113;-0.003290043;0.004176384
500;159.32;239.22;5.67;5.67;-0.1;-0.82;-0.575833333;0.001363636;-0.002792208;0.003056553
501;158.5;238.64;5.67;5.67;-0.4;-0.82;-0.575833333;0.000606061;-0.001147186;0.001282014
502;157.68;238.07;5.66;5.66;-0.4;-0.82;-0.568333333;0.000606061;-0.000606061;0.00084725
503;156.86;237.5;5.66;5.66;-0.1;-0.82;-0.575833333;0.000757576;-0.00021645;0.000610077
504;156.04;236.92;5.66;5.66;-0.1;-0.820833333;-0.575;0.000584416;0.000238095;0.000139681
505;155.22;236.35;5.66;5.66;-0.4;-0.814166667;-0.575;0.00021645;-0.000238095;0.000321441
506;154.41;235.77;5.65;5.65;-0.4;-0.814166667;-0.575833333;-0.00021645;0.00021645;-0.000303387
507;153.59;235.2;5.65;5.65;-0.1;-0.820833333;-0.568333333;-0.000584416;0.000606061;-0.000833653
508;152.77;234.63;5.65;5.65;-0.1;-0.82;-0.575833333;-0.000757576;-6.49351E-05;-0.000380713
509;151.95;234.05;5.65;5.65;-0.4;-0.82;-0.575833333;-0.000606061;6.49351E-05;-0.000399845
